ride_id,travel_date,travel_time,travel_from,travel_to,car_type,max_capacity,payment_method,seat_number
7502,2024-08-08,22:37:00,Location_B,Location_D,bus,14,card,12
7503,2024-02-12,10:02:00,Location_D,Location_A,minibus,50,mobile_payment,41
7504,2024-10-18,15:04:00,Location_A,Location_A,minibus,14,cash,13
7505,2024-04-17,23:53:00,Location_A,Location_A,minibus,14,card,11
7506,2024-09-22,01:46:00,Location_C,Location_D,van,30,mobile_payment,30
7507,2024-04-04,15:38:00,Location_D,Location_C,minibus,30,mobile_payment,24
7508,2024-09-18,15:23:00,Location_D,Location_C,bus,30,cash,18
7509,2024-11-08,03:27:00,Location_E,Location_B,bus,14,card,14
7510,2024-03-11,15:48:00,Location_E,Location_D,minibus,30,mobile_payment,25
7511,2024-08-06,01:15:00,Location_A,Location_A,van,30,card,25
7512,2024-01-21,03:06:00,Location_B,Location_A,van,30,mobile_payment,29
7513,2024-04-01,17:05:00,Location_A,Location_A,van,50,card,29
7514,2024-05-06,17:27:00,Location_E,Location_C,van,50,card,32
7515,2024-03-20,06:33:00,Location_E,Location_A,minibus,14,card,14
7516,2024-11-07,18:40:00,Location_E,Location_A,minibus,30,cash,20
7517,2024-08-25,03:13:00,Location_A,Location_C,bus,14,mobile_payment,14
7518,2024-06-30,04:24:00,Location_D,Location_A,bus,14,mobile_payment,14
7519,2024-01-25,06:07:00,Location_B,Location_B,van,30,cash,25
7520,2024-06-04,14:58:00,Location_B,Location_E,van,14,mobile_payment,14
7521,2024-01-05,18:58:00,Location_E,Location_B,bus,30,mobile_payment,25
7522,2024-04-29,10:19:00,Location_C,Location_D,bus,30,cash,23
7523,2024-10-03,22:35:00,Location_A,Location_B,van,50,cash,31
7524,2024-01-18,17:13:00,Location_D,Location_B,bus,14,cash,14
7525,2024-07-16,05:24:00,Location_E,Location_C,van,14,card,14
7526,2024-02-26,15:17:00,Location_C,Location_D,minibus,30,cash,22
7527,2024-04-02,00:39:00,Location_E,Location_B,van,50,card,39
7528,2024-01-19,00:00:00,Location_C,Location_E,minibus,50,mobile_payment,44
7529,2024-12-18,18:20:00,Location_B,Location_B,minibus,14,cash,11
7530,2024-07-11,09:49:00,Location_C,Location_A,minibus,50,cash,38
7531,2024-08-24,11:27:00,Location_B,Location_C,bus,14,cash,14
7532,2024-10-03,16:31:00,Location_B,Location_A,bus,14,cash,14
7533,2024-08-14,00:07:00,Location_A,Location_D,van,50,mobile_payment,46
7534,2024-08-20,09:25:00,Location_C,Location_D,minibus,30,card,22
7535,2024-02-09,09:49:00,Location_D,Location_C,van,14,mobile_payment,14
7536,2024-11-18,08:56:00,Location_D,Location_B,minibus,14,card,13
7537,2024-06-01,01:34:00,Location_C,Location_D,minibus,14,mobile_payment,14
7538,2024-05-06,01:05:00,Location_A,Location_E,van,14,mobile_payment,14
7539,2024-08-24,22:11:00,Location_D,Location_C,van,50,mobile_payment,35
7540,2024-02-24,21:50:00,Location_E,Location_A,van,50,cash,36
7541,2024-06-20,14:18:00,Location_D,Location_E,van,50,cash,39
7542,2024-04-18,11:49:00,Location_A,Location_C,bus,50,card,35
7543,2024-12-19,15:01:00,Location_B,Location_E,minibus,14,mobile_payment,14
7544,2024-07-02,10:43:00,Location_B,Location_C,minibus,30,cash,23
7545,2024-07-16,04:58:00,Location_B,Location_A,bus,30,mobile_payment,29
7546,2024-03-27,23:37:00,Location_A,Location_B,minibus,50,mobile_payment,35
7547,2024-07-19,10:20:00,Location_B,Location_C,bus,14,card,13
7548,2024-12-02,09:35:00,Location_B,Location_D,minibus,50,card,36
7549,2024-11-17,08:11:00,Location_A,Location_A,bus,30,mobile_payment,30
7550,2024-10-01,09:58:00,Location_E,Location_A,bus,50,mobile_payment,33
7551,2024-07-29,13:04:00,Location_D,Location_E,minibus,14,mobile_payment,14
7552,2024-04-27,00:04:00,Location_A,Location_D,minibus,14,card,14
7553,2024-07-09,15:36:00,Location_A,Location_E,minibus,14,card,14
7554,2024-02-11,04:28:00,Location_C,Location_A,van,50,cash,38
7555,2024-02-11,17:28:00,Location_B,Location_C,minibus,30,card,24
7556,2024-11-10,05:52:00,Location_E,Location_D,minibus,14,mobile_payment,14
7557,2024-10-02,17:31:00,Location_C,Location_A,minibus,30,mobile_payment,30
7558,2024-11-24,09:46:00,Location_E,Location_D,van,30,card,27
7559,2024-01-17,23:53:00,Location_B,Location_C,minibus,50,cash,28
7560,2024-10-09,10:25:00,Location_B,Location_B,bus,50,card,34
7561,2024-09-14,18:56:00,Location_B,Location_E,bus,30,card,24
7562,2024-03-03,12:26:00,Location_D,Location_E,van,14,mobile_payment,14
7563,2024-03-02,19:02:00,Location_E,Location_A,van,14,mobile_payment,14
7564,2024-04-09,15:38:00,Location_E,Location_A,van,50,cash,32
7565,2024-01-19,11:28:00,Location_C,Location_C,van,14,mobile_payment,13
7566,2024-01-17,14:29:00,Location_A,Location_A,van,30,cash,23
7567,2024-11-20,07:54:00,Location_B,Location_A,minibus,14,card,14
7568,2024-09-02,16:00:00,Location_B,Location_A,bus,50,cash,34
7569,2024-09-07,20:29:00,Location_C,Location_D,bus,30,card,23
7570,2024-03-21,07:45:00,Location_E,Location_D,minibus,30,card,28
7571,2024-02-08,09:26:00,Location_D,Location_B,van,14,mobile_payment,14
7572,2024-02-05,18:07:00,Location_E,Location_D,minibus,14,card,11
7573,2024-07-15,18:35:00,Location_D,Location_E,van,30,card,30
7574,2024-06-06,09:54:00,Location_D,Location_B,bus,50,cash,34
7575,2024-07-22,02:35:00,Location_E,Location_A,bus,50,mobile_payment,40
7576,2024-07-14,15:55:00,Location_B,Location_E,van,14,mobile_payment,14
7577,2024-08-03,03:24:00,Location_D,Location_B,minibus,50,mobile_payment,44
7578,2024-10-11,19:51:00,Location_C,Location_B,van,30,card,27
7579,2024-07-14,12:52:00,Location_C,Location_E,van,50,card,29
7580,2024-11-02,16:22:00,Location_D,Location_B,bus,30,cash,22
7581,2024-05-31,15:59:00,Location_B,Location_E,van,14,mobile_payment,14
7582,2024-01-14,16:30:00,Location_D,Location_B,minibus,50,mobile_payment,36
7583,2024-11-20,05:34:00,Location_C,Location_B,van,30,card,23
7584,2024-05-25,19:55:00,Location_C,Location_B,bus,14,cash,9
7585,2024-02-26,03:39:00,Location_E,Location_E,minibus,30,card,22
7586,2024-07-29,19:40:00,Location_B,Location_B,minibus,50,mobile_payment,34
7587,2024-09-24,21:00:00,Location_E,Location_D,bus,30,card,19
7588,2024-07-28,12:25:00,Location_A,Location_D,bus,14,cash,12
7589,2024-01-17,01:54:00,Location_D,Location_D,van,14,cash,14
7590,2024-10-12,09:22:00,Location_E,Location_D,bus,50,card,31
7591,2024-12-09,18:48:00,Location_B,Location_D,bus,14,mobile_payment,14
7592,2024-07-21,23:12:00,Location_D,Location_A,bus,50,card,34
7593,2024-04-08,13:26:00,Location_D,Location_B,bus,14,card,14
7594,2024-10-05,10:09:00,Location_D,Location_C,minibus,50,cash,31
7595,2024-07-27,06:09:00,Location_D,Location_A,minibus,14,card,14
7596,2024-05-08,23:32:00,Location_D,Location_E,minibus,50,cash,26
7597,2024-11-30,13:34:00,Location_B,Location_A,bus,30,cash,25
7598,2024-10-14,12:33:00,Location_A,Location_C,van,30,card,25
7599,2024-09-08,16:20:00,Location_C,Location_A,van,50,cash,28
7600,2024-09-21,02:57:00,Location_A,Location_B,van,14,card,14
7601,2024-09-27,14:07:00,Location_C,Location_D,van,14,mobile_payment,14
7602,2024-07-06,05:25:00,Location_E,Location_B,minibus,50,mobile_payment,43
7603,2024-08-01,08:56:00,Location_D,Location_A,van,14,cash,14
7604,2024-10-09,10:21:00,Location_E,Location_C,minibus,50,mobile_payment,36
7605,2024-07-29,01:40:00,Location_E,Location_E,van,30,mobile_payment,28
7606,2024-12-30,17:18:00,Location_C,Location_B,van,50,card,25
7607,2024-03-16,21:17:00,Location_B,Location_C,minibus,14,card,14
7608,2024-05-27,04:17:00,Location_D,Location_E,minibus,14,mobile_payment,14
7609,2024-11-16,11:03:00,Location_E,Location_D,van,50,mobile_payment,41
7610,2024-07-31,14:42:00,Location_A,Location_B,bus,50,card,40
7611,2024-04-18,18:04:00,Location_D,Location_B,van,50,card,36
7612,2024-05-08,05:12:00,Location_B,Location_D,van,50,mobile_payment,39
7613,2024-01-10,22:41:00,Location_D,Location_D,van,30,cash,19
7614,2024-02-16,23:24:00,Location_E,Location_A,minibus,14,card,11
7615,2024-11-10,13:03:00,Location_A,Location_E,van,14,card,13
7616,2024-04-05,19:54:00,Location_E,Location_C,bus,50,mobile_payment,31
7617,2024-04-12,11:14:00,Location_B,Location_D,van,50,mobile_payment,41
7618,2024-12-07,09:10:00,Location_C,Location_A,bus,50,cash,38
7619,2024-05-25,08:10:00,Location_A,Location_E,bus,30,card,21
7620,2024-01-27,01:44:00,Location_B,Location_E,bus,30,mobile_payment,27
7621,2024-08-07,21:57:00,Location_B,Location_B,van,50,mobile_payment,38
7622,2024-01-18,07:20:00,Location_E,Location_A,minibus,14,cash,14
7623,2024-06-15,20:07:00,Location_E,Location_A,minibus,30,cash,17
7624,2024-03-22,00:37:00,Location_E,Location_B,van,14,card,14
7625,2024-03-12,12:08:00,Location_C,Location_C,van,30,mobile_payment,26
7626,2024-11-05,05:46:00,Location_D,Location_D,bus,50,mobile_payment,46
7627,2024-09-10,22:47:00,Location_D,Location_B,van,50,card,34
7628,2024-06-10,03:59:00,Location_E,Location_D,minibus,14,cash,14
7629,2024-11-22,16:08:00,Location_E,Location_A,van,50,card,33
7630,2024-02-07,11:21:00,Location_C,Location_B,van,14,card,8
7631,2024-07-19,18:51:00,Location_D,Location_C,van,50,card,26
7632,2024-07-18,11:53:00,Location_C,Location_D,bus,50,cash,34
7633,2024-09-11,05:43:00,Location_B,Location_D,van,14,cash,14
7634,2024-06-27,08:51:00,Location_D,Location_D,van,50,mobile_payment,33
7635,2024-02-04,04:52:00,Location_E,Location_A,van,30,mobile_payment,27
7636,2024-03-22,02:33:00,Location_A,Location_D,minibus,50,card,45
7637,2024-08-07,07:09:00,Location_B,Location_E,bus,14,mobile_payment,14
7638,2024-06-06,14:40:00,Location_A,Location_D,bus,50,cash,28
7639,2024-01-04,09:42:00,Location_C,Location_A,minibus,30,mobile_payment,26
7640,2024-06-15,08:13:00,Location_C,Location_B,bus,50,mobile_payment,37
7641,2024-07-22,04:26:00,Location_C,Location_D,minibus,50,cash,35
7642,2024-07-12,08:31:00,Location_E,Location_D,bus,30,mobile_payment,30
7643,2024-08-22,03:01:00,Location_C,Location_B,bus,50,cash,39
7644,2024-07-24,18:32:00,Location_A,Location_E,bus,50,mobile_payment,37
7645,2024-05-29,20:00:00,Location_B,Location_A,van,14,mobile_payment,14
7646,2024-06-07,11:10:00,Location_E,Location_B,bus,14,card,14
7647,2024-10-05,00:45:00,Location_B,Location_A,van,14,mobile_payment,14
7648,2024-10-30,10:06:00,Location_C,Location_B,van,14,card,14
7649,2024-06-14,01:14:00,Location_D,Location_C,van,30,mobile_payment,30
7650,2024-11-06,07:53:00,Location_E,Location_E,minibus,14,card,14
7651,2024-03-08,19:56:00,Location_C,Location_C,bus,14,mobile_payment,14
7652,2024-03-28,14:25:00,Location_E,Location_B,bus,50,cash,34
7653,2024-08-04,07:41:00,Location_D,Location_B,bus,30,mobile_payment,29
7654,2024-01-01,18:34:00,Location_A,Location_A,van,30,cash,23
7655,2024-05-14,19:45:00,Location_A,Location_B,bus,14,cash,14
7656,2024-07-03,08:40:00,Location_A,Location_A,van,50,card,34
7657,2024-12-16,20:59:00,Location_D,Location_A,van,30,cash,20
7658,2024-05-19,05:07:00,Location_B,Location_B,van,30,cash,29
7659,2024-04-15,10:31:00,Location_D,Location_A,van,14,card,8
7660,2024-05-12,07:43:00,Location_D,Location_E,bus,14,mobile_payment,14
7661,2024-04-17,09:22:00,Location_C,Location_C,van,14,mobile_payment,14
7662,2024-06-26,03:47:00,Location_A,Location_B,minibus,50,cash,35
7663,2024-10-24,19:37:00,Location_E,Location_A,minibus,14,card,14
7664,2024-12-23,08:22:00,Location_B,Location_A,minibus,30,mobile_payment,30
7665,2024-12-24,04:20:00,Location_E,Location_A,van,30,card,16
7666,2024-05-25,23:05:00,Location_C,Location_A,bus,14,card,7
7667,2024-03-14,16:16:00,Location_C,Location_E,bus,30,cash,20
7668,2024-04-17,23:21:00,Location_B,Location_B,van,50,card,28
7669,2024-05-01,12:16:00,Location_E,Location_B,van,14,cash,14
7670,2024-01-17,13:33:00,Location_B,Location_E,van,30,card,26
7671,2024-07-14,18:25:00,Location_B,Location_E,minibus,30,cash,22
7672,2024-11-22,02:01:00,Location_A,Location_E,van,14,mobile_payment,14
7673,2024-11-13,01:21:00,Location_E,Location_B,van,30,card,30
7674,2024-10-23,06:03:00,Location_A,Location_D,bus,30,cash,30
7675,2024-09-08,16:37:00,Location_A,Location_C,bus,14,mobile_payment,14
7676,2024-04-28,06:19:00,Location_A,Location_E,minibus,50,cash,32
7677,2024-06-10,05:08:00,Location_D,Location_E,minibus,30,cash,28
7678,2024-07-16,19:59:00,Location_C,Location_B,minibus,50,cash,39
7679,2024-02-14,03:25:00,Location_C,Location_B,minibus,50,cash,32
7680,2024-11-09,04:50:00,Location_D,Location_C,van,50,cash,35
7681,2024-06-27,09:17:00,Location_B,Location_A,van,50,card,34
7682,2024-02-13,14:56:00,Location_E,Location_B,minibus,50,mobile_payment,34
7683,2024-09-27,00:04:00,Location_E,Location_C,minibus,30,mobile_payment,27
7684,2024-03-18,04:39:00,Location_E,Location_B,bus,30,mobile_payment,30
7685,2024-11-21,21:21:00,Location_A,Location_B,bus,50,card,31
7686,2024-06-26,21:51:00,Location_E,Location_B,bus,14,cash,6
7687,2024-12-22,14:16:00,Location_E,Location_D,minibus,50,card,36
7688,2024-01-03,18:44:00,Location_E,Location_D,bus,14,cash,7
7689,2024-08-01,21:20:00,Location_C,Location_E,minibus,30,card,18
7690,2024-12-07,09:16:00,Location_D,Location_D,van,14,mobile_payment,14
7691,2024-03-14,04:17:00,Location_B,Location_C,minibus,30,card,24
7692,2024-02-20,16:03:00,Location_D,Location_B,van,14,cash,14
7693,2024-03-07,21:06:00,Location_E,Location_D,van,50,mobile_payment,36
7694,2024-11-27,04:39:00,Location_B,Location_B,minibus,30,mobile_payment,30
7695,2024-04-02,07:42:00,Location_B,Location_A,bus,14,cash,13
7696,2024-06-24,08:18:00,Location_D,Location_E,minibus,50,cash,41
7697,2024-05-24,18:08:00,Location_D,Location_D,bus,14,card,11
7698,2024-01-07,22:30:00,Location_D,Location_B,van,14,cash,4
7699,2024-09-25,19:30:00,Location_D,Location_A,van,14,cash,13
7700,2024-11-17,16:47:00,Location_A,Location_E,van,30,cash,18
7701,2024-01-04,06:57:00,Location_C,Location_E,van,30,mobile_payment,30
7702,2024-05-17,21:34:00,Location_C,Location_A,minibus,50,cash,28
7703,2024-08-18,20:50:00,Location_E,Location_D,van,14,mobile_payment,14
7704,2024-03-28,07:36:00,Location_A,Location_D,bus,14,mobile_payment,14
7705,2024-01-17,05:33:00,Location_B,Location_B,bus,30,mobile_payment,28
7706,2024-02-21,23:31:00,Location_D,Location_C,van,30,cash,19
7707,2024-05-13,18:12:00,Location_E,Location_B,minibus,14,cash,14
7708,2024-07-29,05:37:00,Location_B,Location_B,van,14,mobile_payment,14
7709,2024-11-20,01:57:00,Location_C,Location_B,van,14,card,14
7710,2024-08-06,23:04:00,Location_B,Location_A,bus,30,card,20
7711,2024-07-23,10:10:00,Location_D,Location_E,minibus,14,card,11
7712,2024-07-29,23:13:00,Location_D,Location_E,minibus,14,cash,12
7713,2024-10-03,12:29:00,Location_C,Location_C,bus,30,mobile_payment,26
7714,2024-01-24,07:46:00,Location_D,Location_D,bus,30,cash,23
7715,2024-01-04,11:34:00,Location_A,Location_B,bus,30,mobile_payment,27
7716,2024-05-31,20:54:00,Location_E,Location_A,minibus,30,card,26
7717,2024-09-15,04:37:00,Location_C,Location_A,bus,14,cash,13
7718,2024-11-19,01:39:00,Location_C,Location_B,bus,30,card,29
7719,2024-12-22,04:53:00,Location_B,Location_A,bus,30,mobile_payment,30
7720,2024-06-16,16:57:00,Location_C,Location_A,van,14,card,8
7721,2024-06-24,01:10:00,Location_E,Location_B,minibus,50,mobile_payment,47
7722,2024-11-05,03:10:00,Location_A,Location_C,minibus,14,cash,14
7723,2024-10-17,08:05:00,Location_B,Location_A,van,14,cash,14
7724,2024-02-25,23:33:00,Location_E,Location_E,minibus,14,card,9
7725,2024-04-17,14:36:00,Location_C,Location_E,bus,14,cash,14
7726,2024-10-22,11:44:00,Location_D,Location_E,van,14,mobile_payment,14
7727,2024-11-19,16:03:00,Location_D,Location_B,bus,14,mobile_payment,14
7728,2024-10-28,09:32:00,Location_E,Location_E,bus,14,card,14
7729,2024-11-29,10:47:00,Location_A,Location_D,bus,50,mobile_payment,34
7730,2024-05-20,10:08:00,Location_D,Location_A,bus,14,cash,14
7731,2024-06-03,01:38:00,Location_E,Location_C,minibus,14,card,14
7732,2024-09-18,18:29:00,Location_B,Location_E,van,14,card,14
7733,2024-09-29,17:19:00,Location_C,Location_B,van,14,cash,14
7734,2024-08-19,06:22:00,Location_A,Location_C,bus,14,cash,9
7735,2024-08-28,08:43:00,Location_A,Location_B,van,50,cash,36
7736,2024-12-20,02:22:00,Location_B,Location_C,van,30,card,30
7737,2024-12-02,21:57:00,Location_A,Location_C,bus,30,card,18
7738,2024-09-14,15:38:00,Location_E,Location_A,bus,14,mobile_payment,14
7739,2024-09-05,22:57:00,Location_A,Location_C,minibus,50,card,26
7740,2024-03-17,04:56:00,Location_A,Location_D,minibus,50,card,35
7741,2024-06-28,22:38:00,Location_A,Location_D,bus,50,mobile_payment,36
7742,2024-03-06,18:48:00,Location_E,Location_D,minibus,30,card,16
7743,2024-11-03,15:29:00,Location_C,Location_B,minibus,30,mobile_payment,27
7744,2024-12-13,20:23:00,Location_D,Location_A,van,50,mobile_payment,39
7745,2024-06-19,20:25:00,Location_A,Location_B,bus,30,mobile_payment,25
7746,2024-01-22,18:56:00,Location_B,Location_E,van,30,cash,19
7747,2024-04-16,17:50:00,Location_B,Location_D,van,14,cash,14
7748,2024-11-18,03:25:00,Location_E,Location_A,bus,14,card,14
7749,2024-08-14,00:58:00,Location_C,Location_D,van,14,mobile_payment,14
7750,2024-08-03,03:03:00,Location_A,Location_A,minibus,50,cash,36
7751,2024-03-09,08:07:00,Location_E,Location_B,minibus,14,mobile_payment,14
7752,2024-03-24,01:28:00,Location_D,Location_B,minibus,50,mobile_payment,45
7753,2024-04-12,22:05:00,Location_C,Location_D,minibus,14,cash,12
7754,2024-02-08,22:42:00,Location_C,Location_C,minibus,50,mobile_payment,33
7755,2024-01-13,03:45:00,Location_E,Location_A,van,30,card,27
7756,2024-10-23,20:21:00,Location_B,Location_E,bus,50,card,30
7757,2024-11-08,08:33:00,Location_C,Location_C,van,30,card,27
7758,2024-06-29,00:35:00,Location_B,Location_B,van,14,card,14
7759,2024-09-24,11:04:00,Location_C,Location_A,minibus,30,cash,22
7760,2024-01-13,08:21:00,Location_C,Location_C,minibus,30,cash,25
7761,2024-04-29,03:47:00,Location_C,Location_E,van,14,card,14
7762,2024-12-18,01:15:00,Location_D,Location_C,van,50,cash,41
7763,2024-02-26,15:52:00,Location_B,Location_E,bus,50,card,32
7764,2024-02-09,23:55:00,Location_D,Location_B,bus,50,cash,24
7765,2024-12-01,21:42:00,Location_B,Location_A,bus,14,cash,11
7766,2024-05-07,00:14:00,Location_D,Location_B,bus,50,mobile_payment,34
7767,2024-06-21,23:03:00,Location_D,Location_A,bus,30,card,23
7768,2024-02-04,17:16:00,Location_D,Location_C,minibus,14,mobile_payment,14
7769,2024-09-15,06:49:00,Location_E,Location_B,bus,50,card,35
7770,2024-01-05,12:51:00,Location_D,Location_A,van,30,cash,24
7771,2024-08-05,19:09:00,Location_C,Location_E,minibus,30,card,29
7772,2024-01-11,00:01:00,Location_A,Location_A,van,50,mobile_payment,42
7773,2024-11-22,16:21:00,Location_D,Location_B,minibus,14,mobile_payment,14
7774,2024-04-26,02:16:00,Location_A,Location_B,minibus,30,cash,30
7775,2024-07-02,11:23:00,Location_A,Location_C,bus,30,mobile_payment,26
7776,2024-12-27,11:29:00,Location_C,Location_E,van,30,cash,21
7777,2024-04-25,19:41:00,Location_A,Location_A,bus,30,cash,23
7778,2024-06-10,06:41:00,Location_A,Location_B,van,50,cash,34
7779,2024-03-07,17:53:00,Location_A,Location_A,van,14,cash,14
7780,2024-07-18,05:06:00,Location_B,Location_D,bus,30,cash,28
7781,2024-01-31,16:29:00,Location_D,Location_E,bus,30,mobile_payment,29
7782,2024-03-15,11:48:00,Location_D,Location_E,minibus,30,mobile_payment,27
7783,2024-08-24,17:45:00,Location_A,Location_D,minibus,14,mobile_payment,10
7784,2024-11-22,10:01:00,Location_C,Location_E,minibus,30,mobile_payment,23
7785,2024-03-06,20:32:00,Location_B,Location_D,van,14,cash,13
7786,2024-03-10,10:33:00,Location_C,Location_A,bus,14,card,14
7787,2024-10-23,15:53:00,Location_C,Location_D,minibus,14,card,14
7788,2024-01-20,02:51:00,Location_A,Location_C,bus,14,card,14
7789,2024-08-13,00:20:00,Location_E,Location_D,minibus,50,card,39
7790,2024-07-17,19:07:00,Location_A,Location_A,minibus,50,mobile_payment,35
7791,2024-02-08,18:25:00,Location_E,Location_E,bus,50,cash,32
7792,2024-05-24,00:25:00,Location_B,Location_C,minibus,30,mobile_payment,30
7793,2024-02-14,04:29:00,Location_E,Location_D,bus,14,mobile_payment,14
7794,2024-11-21,00:10:00,Location_A,Location_A,minibus,14,mobile_payment,14
7795,2024-03-31,20:40:00,Location_A,Location_C,bus,50,cash,29
7796,2024-08-25,04:01:00,Location_C,Location_C,minibus,50,mobile_payment,44
7797,2024-03-10,12:17:00,Location_A,Location_C,minibus,14,cash,14
7798,2024-06-14,11:13:00,Location_A,Location_D,van,50,card,37
7799,2024-05-09,04:58:00,Location_D,Location_A,bus,30,mobile_payment,30
7800,2024-08-01,23:41:00,Location_D,Location_A,minibus,30,cash,16
7801,2024-12-05,19:01:00,Location_C,Location_A,van,30,mobile_payment,30
7802,2024-03-29,03:11:00,Location_E,Location_B,bus,14,card,14
7803,2024-11-30,10:03:00,Location_E,Location_E,minibus,50,cash,35
7804,2024-09-08,10:08:00,Location_D,Location_A,minibus,30,card,25
7805,2024-12-14,09:26:00,Location_B,Location_B,minibus,30,card,26
7806,2024-03-12,05:14:00,Location_D,Location_B,bus,30,cash,21
7807,2024-06-13,09:30:00,Location_B,Location_C,van,30,mobile_payment,30
7808,2024-02-18,21:52:00,Location_E,Location_E,minibus,30,cash,18
7809,2024-02-21,05:32:00,Location_D,Location_C,van,50,card,41
7810,2024-10-15,20:59:00,Location_A,Location_E,bus,30,cash,21
7811,2024-10-04,21:55:00,Location_B,Location_C,bus,30,mobile_payment,25
7812,2024-04-23,19:29:00,Location_B,Location_D,minibus,30,cash,20
7813,2024-08-26,20:35:00,Location_B,Location_E,minibus,14,card,13
7814,2024-05-12,22:57:00,Location_E,Location_B,minibus,50,mobile_payment,39
7815,2024-09-30,21:45:00,Location_C,Location_B,van,30,mobile_payment,23
7816,2024-06-14,19:21:00,Location_A,Location_E,van,50,cash,26
7817,2024-10-19,19:59:00,Location_D,Location_C,minibus,30,cash,20
7818,2024-08-30,07:10:00,Location_B,Location_D,bus,14,cash,14
7819,2024-11-15,14:30:00,Location_E,Location_D,bus,14,card,11
7820,2024-05-17,18:39:00,Location_B,Location_A,minibus,14,mobile_payment,14
7821,2024-03-19,12:17:00,Location_D,Location_E,van,14,mobile_payment,14
7822,2024-06-18,21:55:00,Location_A,Location_D,bus,30,mobile_payment,24
7823,2024-05-02,16:37:00,Location_B,Location_C,van,50,mobile_payment,38
7824,2024-06-24,14:12:00,Location_E,Location_C,minibus,30,mobile_payment,30
7825,2024-10-26,17:10:00,Location_E,Location_B,van,14,card,10
7826,2024-03-22,12:32:00,Location_C,Location_D,van,14,mobile_payment,14
7827,2024-03-27,17:36:00,Location_E,Location_D,van,30,cash,22
7828,2024-08-12,05:00:00,Location_C,Location_C,bus,30,card,24
7829,2024-01-16,06:26:00,Location_A,Location_B,van,50,card,35
7830,2024-11-05,03:31:00,Location_D,Location_D,van,50,mobile_payment,38
7831,2024-12-23,08:14:00,Location_C,Location_C,van,50,cash,35
7832,2024-06-11,05:24:00,Location_B,Location_B,minibus,50,cash,38
7833,2024-04-07,16:51:00,Location_B,Location_B,van,14,mobile_payment,14
7834,2024-06-04,17:21:00,Location_D,Location_C,van,14,card,11
7835,2024-01-02,03:08:00,Location_E,Location_B,bus,50,mobile_payment,45
7836,2024-12-15,13:02:00,Location_B,Location_B,minibus,50,card,36
7837,2024-06-17,00:26:00,Location_C,Location_A,van,14,mobile_payment,14
7838,2024-11-10,10:00:00,Location_D,Location_B,bus,14,cash,12
7839,2024-11-20,11:56:00,Location_B,Location_D,bus,14,mobile_payment,14
7840,2024-04-01,08:04:00,Location_E,Location_B,van,50,cash,32
7841,2024-06-29,14:49:00,Location_E,Location_D,bus,50,mobile_payment,39
7842,2024-08-18,08:44:00,Location_B,Location_C,bus,14,cash,13
7843,2024-10-27,12:23:00,Location_D,Location_B,bus,14,cash,14
7844,2024-05-27,12:58:00,Location_A,Location_C,bus,30,cash,24
7845,2024-10-06,09:41:00,Location_B,Location_E,van,30,cash,26
7846,2024-07-07,21:38:00,Location_E,Location_B,van,14,cash,6
7847,2024-12-12,21:36:00,Location_A,Location_C,bus,14,mobile_payment,14
7848,2024-12-15,19:38:00,Location_D,Location_E,van,30,mobile_payment,30
7849,2024-11-09,19:09:00,Location_E,Location_D,van,50,mobile_payment,36
7850,2024-05-07,09:25:00,Location_D,Location_D,bus,14,card,14
7851,2024-01-07,20:55:00,Location_B,Location_D,bus,14,cash,14
7852,2024-02-16,12:14:00,Location_D,Location_D,bus,14,card,14
7853,2024-02-22,05:51:00,Location_E,Location_D,van,50,cash,35
7854,2024-07-05,11:18:00,Location_B,Location_A,van,30,cash,26
7855,2024-02-07,10:37:00,Location_E,Location_C,minibus,50,mobile_payment,40
7856,2024-08-13,00:01:00,Location_E,Location_E,minibus,50,card,37
7857,2024-02-22,22:14:00,Location_A,Location_E,bus,14,cash,14
7858,2024-08-11,03:04:00,Location_C,Location_B,minibus,14,mobile_payment,14
7859,2024-06-02,14:42:00,Location_D,Location_C,van,30,card,24
7860,2024-02-17,09:16:00,Location_D,Location_A,minibus,50,card,30
7861,2024-12-16,01:51:00,Location_A,Location_A,minibus,30,cash,28
7862,2024-05-26,23:09:00,Location_D,Location_C,bus,50,cash,32
7863,2024-03-04,19:29:00,Location_A,Location_D,van,14,mobile_payment,14
7864,2024-12-14,02:50:00,Location_D,Location_D,van,30,card,30
7865,2024-06-30,04:02:00,Location_D,Location_C,van,50,card,41
7866,2024-05-04,07:04:00,Location_E,Location_E,van,14,cash,14
7867,2024-06-27,11:13:00,Location_A,Location_D,minibus,14,mobile_payment,14
7868,2024-02-08,06:10:00,Location_D,Location_B,bus,50,card,37
7869,2024-09-16,07:36:00,Location_C,Location_A,minibus,14,cash,14
7870,2024-01-03,07:11:00,Location_A,Location_D,van,50,card,41
7871,2024-03-04,14:18:00,Location_A,Location_E,bus,50,card,36
7872,2024-01-29,15:45:00,Location_A,Location_D,bus,50,card,36
7873,2024-01-11,06:39:00,Location_E,Location_D,van,50,mobile_payment,37
7874,2024-04-06,06:29:00,Location_A,Location_A,van,14,mobile_payment,14
7875,2024-12-23,17:23:00,Location_E,Location_B,bus,50,mobile_payment,38
7876,2024-07-21,05:57:00,Location_C,Location_B,van,50,mobile_payment,45
7877,2024-01-21,18:03:00,Location_B,Location_E,van,50,card,30
